FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2021 ORDINANCE (AMOUNT $)
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,188,VEHICLE TRACKING SERVICE,13710.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,190,TELEPHONE - CENTREX BILLINGS,29200.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,196,DATA CIRCUITS,31760.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,197,TELEPHONE - MAINTENANCE,4000.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,229,TRANSPORTATION AND EXPENSE ALLOWANCE,19330.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,270,LOCAL TRANSPORTATION,450.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,338,LICENSE STICKER TAG AND PLATES,45236.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,340,MATERIAL AND SUPPLIES,12427.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,348,BOOKS AND RELATED MATERIAL,300.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,350,STATIONERY AND OFFICE SUPPLIES,35803.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,360,REPAIR PARTS AND MATERIAL,1768.00
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,10000.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,5,SALARIES AND WAGES - ON PAYROLL,5345755.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,15,SCHEDULE SALARY ADJUSTMENTS,24860.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,20,OVERTIME,145000.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,91,UNIFORM ALLOWANCE,32550.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,130,POSTAGE,2200.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,135,DELEGATE AGENCIES,450000.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,140,PROFESSIONAL AND TECHNICAL SERVICES,262271.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,150,OUTSIDE GRAPHIC SERVICES,1427.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,152,ADVERTISING,2000.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,154,RENTAL-DATA HARDWARE EQ,2200.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,157,RENTAL EQUIPMENT AND SERVICES,2400.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,159,LEASE/PURCHASE EQUIPMENT,36000.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,162,REPAIR/MAINT EQUIPMENT,5220.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,168,EDUCATION DEVELOPMENT,5350.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,169,TECHNICAL MEETING COSTS,1068.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,181,MOBILE COMMUNICATION SERVICES,28400.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,190,TELEPHONE - CENTREX BILLINGS,5300.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,196,DATA CIRCUITS,2620.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,197,TELEPHONE - MAINTENANCE,925.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,313,CLEANING AND SANITATION SUPPLIES,129228.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,330,FOOD,113278.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,340,MATERIAL AND SUPPLIES,20316.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,386400.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,350,STATIONERY AND OFFICE SUPPLIES,9164.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,360,REPAIR PARTS AND MATERIAL,2093.00
LOCAL,0100,CORPORATE FUND,73,CACC,2005,ANIMAL CARE AND CONTROL,9438,REIMBURSEMENT - AIS,6000.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,5,SALARIES AND WAGES - ON PAYROLL,96096.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,130,POSTAGE,66.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,140,PROFESSIONAL AND TECHNICAL SERVICES,83288.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,143,COURT REPORTING,10000.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,157,RENTAL EQUIPMENT AND SERVICES,619.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,162,REPAIR/MAINT EQUIPMENT,191.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,190,TELEPHONE - CENTREX BILLINGS,330.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,197,TELEPHONE - MAINTENANCE,25.00
LOCAL,0100,CORPORATE FUND,77,LAC,2005,LICENSE APPEAL COMMISSION,340,MATERIAL AND SUPPLIES,500.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,5,SALARIES AND WAGES - ON PAYROLL,804924.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,15,SCHEDULE SALARY ADJUSTMENTS,5493.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,130,POSTAGE,3141.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,140,PROFESSIONAL AND TECHNICAL SERVICES,29500.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,149,SOFTWARE MAINTENANCE AND LICENSING,5000.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,159,LEASE/PURCHASE EQUIPMENT,6540.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,166,DUES  SUBSC & MEM,3050.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,169,TECHNICAL MEETING COSTS,1800.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,178,FREIGHT AND EXPRESS CHARGES,3124.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,190,TELEPHONE - CENTREX BILLINGS,1975.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,197,TELEPHONE - MAINTENANCE,195.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,83.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,270,LOCAL TRANSPORTATION,1500.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,348,BOOKS AND RELATED MATERIAL,594.00
LOCAL,0100,CORPORATE FUND,78,ETHICS,2005,BOARD OF ETHICS,350,STATIONERY AND OFFICE SUPPLIES,2616.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,2003409.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,12,CONTRACT WAGE - PREVAILING RATE,1156.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJUSTMENTS,6171.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,130,POSTAGE,4700.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,140,PROFESSIONAL AND TECHNICAL SERVICES,10400.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,181,MOBILE COMMUNICATION SERVICES,122000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,190,TELEPHONE - CENTREX BILLINGS,58600.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,197,TELEPHONE - MAINTENANCE,2610.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPLIES,4500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,446,PURCHASE - DATA HARDWARE,9000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2005,COMMISSIONER'S OFFICE,9067,PHYSICAL EXAMS,25000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,5,SALARIES AND WAGES - ON PAYROLL,1823822.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,15,SCHEDULE SALARY ADJUSTMENTS,5339.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,20,OVERTIME,1000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,140,PROFESSIONAL AND TECHNICAL SERVICES,250.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,159,LEASE/PURCHASE EQUIPMENT,24480.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,190,TELEPHONE - CENTREX BILLINGS,3800.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,197,TELEPHONE - MAINTENANCE,25.00
LOCAL,0100,CORPORATE FUND,81,DSS,2006,ADMINISTRATIVE SERV DIVISION,350,STATIONERY AND OFFICE SUPPLIES,5250.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,5,SALARIES AND WAGES - ON PAYROLL,33842796.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,12,CONTRACT WAGE - PREVAILING RATE,438508.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,15,SCHEDULE SALARY ADJUSTMENTS,9953.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,20,OVERTIME,2377983.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,126,OFFICE CONVENIENCES,500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,140,PROFESSIONAL AND TECHNICAL SERVICES,25590351.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,157,RENTAL EQUIPMENT AND SERVICES,797280.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,159,LEASE/PURCHASE EQUIPMENT,78448.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,162,REPAIR/MAINT EQUIPMENT,8620.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,166,DUES  SUBSC & MEM,4034.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,181,MOBILE COMMUNICATION SERVICES,13500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,185,WASTE DISPOSAL SERVICES,47311480.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,188,VEHICLE TRACKING SERVICE,198910.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,189,TELEPHONE - NON-CENTREX BILLINGS,9650.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,190,TELEPHONE - CENTREX BILLINGS,59900.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,196,DATA CIRCUITS,31200.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,197,TELEPHONE - MAINTENANCE,2425.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,313,CLEANING AND SANITATION SUPPLIES,20203.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,319,CLOTHING,67500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,340,MATERIAL AND SUPPLIES,55000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,341,CHEMICALS,33464.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,350,STATIONERY AND OFFICE SUPPLIES,10946.00
LOCAL,0100,CORPORATE FUND,81,DSS,2020,BUREAU OF SANITATION,401,TOOL <= $100 UNIT,33102.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,5,SALARIES AND WAGES - ON PAYROLL,9370450.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,12,CONTRACT WAGE - PREVAILING RATE,86311.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,15,SCHEDULE SALARY ADJUSTMENTS,1530.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,20,OVERTIME,5500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,140,PROFESSIONAL AND TECHNICAL SERVICES,2800000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,157,RENTAL EQUIPMENT AND SERVICES,79814.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,159,LEASE/PURCHASE EQUIPMENT,2900.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,181,MOBILE COMMUNICATION SERVICES,51750.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,188,VEHICLE TRACKING SERVICE,18290.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,190,TELEPHONE - CENTREX BILLINGS,22300.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,313,CLEANING AND SANITATION SUPPLIES,304.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,319,CLOTHING,15250.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,340,MATERIAL AND SUPPLIES,73378.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,350,STATIONERY AND OFFICE SUPPLIES,4230.00
LOCAL,0100,CORPORATE FUND,81,DSS,2025,BUREAU OF RODENT CONTROL,401,TOOL <= $100 UNIT,7222.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,18853872.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,115003.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,45164.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,20,OVERTIME,1629000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,135,DELEGATE AGENCIES,825000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,13200.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,228778.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,95768.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,185,WASTE DISPOSAL SERVICES,1545000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,188,VEHICLE TRACKING SERVICE,216635.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,319,CLOTHING,3000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,340,MATERIAL AND SUPPLIES,42400.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,341,CHEMICALS,165000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2045,BUREAU OF STREET OPERATIONS,362,PAINTS AND PAINTING SUPPLIES,215000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,5,SALARIES AND WAGES - ON PAYROLL,15278437.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,12,CONTRACT WAGE - PREVAILING RATE,147888.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,15,SCHEDULE SALARY ADJUSTMENTS,2634.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,20,OVERTIME,500000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,126,OFFICE CONVENIENCES,1150.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,130,POSTAGE,120.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,140,PROFESSIONAL AND TECHNICAL SERVICES,1228200.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,154,RENTAL-DATA HARDWARE EQ,1500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,157,RENTAL EQUIPMENT AND SERVICES,1070664.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,159,LEASE/PURCHASE EQUIPMENT,7100.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,160,REPAIR/MAINT PROPERTY,200.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,162,REPAIR/MAINT EQUIPMENT,2500.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,188,VEHICLE TRACKING SERVICE,62774.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,190,TELEPHONE - CENTREX BILLINGS,15200.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,197,TELEPHONE - MAINTENANCE,31.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,229,TRANSPORTATION AND EXPENSE ALLOWANCE,1900.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,313,CLEANING AND SANITATION SUPPLIES,2530.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,319,CLOTHING,38000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,340,MATERIAL AND SUPPLIES,39950.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,345,APPARATUS AND INSTRUMENTS,400.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,350,STATIONERY AND OFFICE SUPPLIES,4000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,360,REPAIR PARTS AND MATERIAL,30000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,361,BUILDING MATERIALS AND SUPPLIES,1000.00
LOCAL,0100,CORPORATE FUND,81,DSS,2060,BUREAU OF FORESTRY,440,MACHINERY AND EQUIPMENT,50000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,2530957.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJUSTMENTS,19739.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,130,POSTAGE,700.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,140,PROFESSIONAL AND TECHNICAL SERVICES,50000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,159,LEASE/PURCHASE EQUIPMENT,15319.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,166,DUES  SUBSC & MEM,101928.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,181,MOBILE COMMUNICATION SERVICES,11600.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,190,TELEPHONE - CENTREX BILLINGS,7100.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,197,TELEPHONE - MAINTENANCE,18.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,270,LOCAL TRANSPORTATION,120.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,340,MATERIAL AND SUPPLIES,1000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2105,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPLIES,5500.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,5,SALARIES AND WAGES - ON PAYROLL,4868473.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,12,CONTRACT WAGE - PREVAILING RATE,720.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,15,SCHEDULE SALARY ADJUSTMENTS,12705.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,130,POSTAGE,250.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,140,PROFESSIONAL AND TECHNICAL SERVICES,70000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,150,OUTSIDE GRAPHIC SERVICES,200.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,159,LEASE/PURCHASE EQUIPMENT,17365.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,181,MOBILE COMMUNICATION SERVICES,15120.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,190,TELEPHONE - CENTREX BILLINGS,15500.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,191,TELEPHONE - RELOCATIONS,250.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,197,TELEPHONE - MAINTENANCE,655.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,270,LOCAL TRANSPORTATION,100.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,348,BOOKS AND RELATED MATERIAL,1000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2115,ADMINISTRATION,350,STATIONERY AND OFFICE SUPPLIES,13200.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2125,ENGINEERING,140,PROFESSIONAL AND TECHNICAL SERVICES,7844953.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2125,ENGINEERING,144,ENGINEERING AND ARCHITECTURE,1008642.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,5,SALARIES AND WAGES - ON PAYROLL,932370.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,15,SCHEDULE SALARY ADJUSTMENTS,4359.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,138,IT MAINTENANCE,6000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,140,PROFESSIONAL AND TECHNICAL SERVICES,200300.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,149,SOFTWARE MAINTENANCE AND LICENSING,5000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,159,LEASE/PURCHASE EQUIPMENT,1400.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,162,REPAIR/MAINT EQUIPMENT,13767875.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,166,DUES  SUBSC & MEM,2100.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,169,TECHNICAL MEETING COSTS,2000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,181,MOBILE COMMUNICATION SERVICES,23945.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,348,BOOKS AND RELATED MATERIAL,350.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2130,Traffic Safety,350,STATIONERY AND OFFICE SUPPLIES,2000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,5,SALARIES AND WAGES - ON PAYROLL,516047.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,15,SCHEDULE SALARY ADJUSTMENTS,4536.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,20,OVERTIME,29442.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,130,POSTAGE,200.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,149,SOFTWARE MAINTENANCE AND LICENSING,9000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,159,LEASE/PURCHASE EQUIPMENT,5540.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,160,REPAIR/MAINT PROPERTY,5500.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,162,REPAIR/MAINT EQUIPMENT,4000.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,181,MOBILE COMMUNICATION SERVICES,32556.00
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,185,WASTE DISPOSAL SERVICES,1800.00
